book_id,title,author,author_death_year,author_death_year_disputed,publication_year,source,source_url,language,notes
modern-english-biography-volume-1-of-4-a-h__boase-frederic__unk,"Modern English biography, volume 1 (of 4), A-H","Boase, Frederic",1916,false,,gutenberg,https://www.gutenberg.org/ebooks/55059,en,publication year not found via Open Library; needs manual research
a-pickle-for-the-knowing-ones__dexter-timothy__1802,A Pickle for the Knowing Ones,"Dexter, Timothy",1806,false,1802,gutenberg,https://www.gutenberg.org/ebooks/43453,en,publication year via Open Library (earliest edition found; not independently verified)
the-adventures-of-roderick-random__smollett-t-tobias__1776,The Adventures of Roderick Random,"Smollett, T. (Tobias)",1771,false,1776,gutenberg,https://www.gutenberg.org/ebooks/4085,en,publication year via Open Library (earliest edition found; not independently verified)
adventures-of-sherlock-holmes-illustrated__doyle-arthur-conan__unk,Adventures of Sherlock Holmes: Illustrated,"Doyle, Arthur Conan",1930,false,,gutenberg,https://www.gutenberg.org/ebooks/48320,en,"Open Library match discarded: returned 1984, which is more than 5 years after author's death (1930) -- likely an indexed reprint rather than the original edition; needs manual research"
rizal-s-own-story-of-his-life__rizal-jose__unk,Rizal's own story of his life,"Rizal, José",1896,false,,gutenberg,https://www.gutenberg.org/ebooks/48438,en,"Open Library match discarded: returned 1918, which is more than 5 years after author's death (1896) -- likely an indexed reprint rather than the original edition; needs manual research"
plague-ship__norton-andre__1956,Plague Ship,"Norton, Andre",2005,false,1956,gutenberg,https://www.gutenberg.org/ebooks/16921,en,publication year via Open Library (earliest edition found; not independently verified)
the-waterloo-roll-call-with-biographical-notes-and-anecdotes__dalton-charles__unk,The Waterloo Roll Call: With Biographical Notes and Anecdotes,"Dalton, Charles",1913,false,,gutenberg,https://www.gutenberg.org/ebooks/51143,en,publication year not found via Open Library; needs manual research
the-metamorphoses-of-ovid-books-i-vii__ovid__unk,"The Metamorphoses of Ovid, Books I-VII",Ovid,17,false,,gutenberg,https://www.gutenberg.org/ebooks/21765,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
selected-works-of-voltairine-de-cleyre__de-cleyre-voltairine__1914,Selected Works of Voltairine de Cleyre,"De Cleyre, Voltairine",1912,false,1914,gutenberg,https://www.gutenberg.org/ebooks/43098,en,publication year via Open Library (earliest edition found; not independently verified)
napoleon-s-letters-to-josephine-1796-1812-for-the-first-time-collected-and-translated-with-notes-social-historical-and-chronological-from-contemporary-sources__napoleon-i-emperor-of-the-french__unk,"Napoleon's Letters to Josephine, 1796-1812: For the First Time Collected and Translated, with Notes Social, Historical, and Chronological, from Contemporary Sources","Napoleon I, Emperor of the French",1821,false,,gutenberg,https://www.gutenberg.org/ebooks/37499,en,publication year not found via Open Library; needs manual research
blow-the-man-down-a-romance-of-the-coast__day-holman__unk,Blow The Man Down: A Romance Of The Coast,"Day, Holman",1935,false,,gutenberg,https://www.gutenberg.org/ebooks/24793,en,"Open Library match discarded: returned 2012, which is more than 5 years after author's death (1935) -- likely an indexed reprint rather than the original edition; needs manual research"
the-lives-and-opinions-of-eminent-philosophers__diogenes-laertius__1853,The Lives and Opinions of Eminent Philosophers,Diogenes Laertius,,false,1853,gutenberg,https://www.gutenberg.org/ebooks/57342,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
doctor-cupid-a-novel__broughton-rhoda__unk,Doctor Cupid: A Novel,"Broughton, Rhoda",1920,false,,gutenberg,https://www.gutenberg.org/ebooks/35548,en,publication year not found via Open Library; needs manual research
the-boy-with-wings__ruck-berta__1916,The Boy with Wings,"Ruck, Berta",1978,false,1916,gutenberg,https://www.gutenberg.org/ebooks/36223,en,publication year via Open Library (earliest edition found; not independently verified)
my-life-and-loves-vol-1-of-4__harris-frank__unk,"My Life and Loves, Vol. 1 (of 4)","Harris, Frank",1931,false,,gutenberg,https://www.gutenberg.org/ebooks/59827,en,publication year not found via Open Library; needs manual research
the-ultimate-weapon__campbell-john-w-jr-john-wood__unk,The Ultimate Weapon,"Campbell, John W., Jr. (John Wood)",1971,false,,gutenberg,https://www.gutenberg.org/ebooks/23790,en,"Open Library match discarded: returned 1977, which is more than 5 years after author's death (1971) -- likely an indexed reprint rather than the original edition; needs manual research"
on-the-cross-a-romance-of-the-passion-play-at-oberammergau__hillern-wilhelmine-von__unk,On the Cross: A Romance of the Passion Play at Oberammergau,"Hillern, Wilhelmine von",1916,false,,gutenberg,https://www.gutenberg.org/ebooks/36725,en,publication year not found via Open Library; needs manual research
the-travels-of-marco-polo-volume-1__polo-marco__unk,The Travels of Marco Polo — Volume 1,"Polo, Marco",1324,false,,gutenberg,https://www.gutenberg.org/ebooks/10636,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research; 1 additional co-author(s) not recorded, primary author only"
a-little-english-gallery__guiney-louise-imogen__1894,A Little English Gallery,"Guiney, Louise Imogen",1920,false,1894,gutenberg,https://www.gutenberg.org/ebooks/54219,en,publication year via Open Library (earliest edition found; not independently verified)
the-dunwich-horror__lovecraft-h-p-howard-phillips__unk,The Dunwich horror,"Lovecraft, H. P. (Howard Phillips)",1937,false,,gutenberg,https://www.gutenberg.org/ebooks/50133,en,"Open Library match discarded: returned 1945, which is more than 5 years after author's death (1937) -- likely an indexed reprint rather than the original edition; needs manual research"
the-strand-magazine-vol-27-february-1904-no-159__various__unk,"The Strand Magazine, Vol. 27, February 1904, No. 159.",Various,,false,,gutenberg,https://www.gutenberg.org/ebooks/47642,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
the-life-of-florence-nightingale-vol-2-of-2__cook-edward-tyas-sir__unk,"The Life of Florence Nightingale, vol. 2 of 2","Cook, Edward Tyas, Sir",1919,false,,gutenberg,https://www.gutenberg.org/ebooks/40058,en,publication year not found via Open Library; needs manual research
space-station-1__long-frank-belknap__1957,Space Station 1,"Long, Frank Belknap",1994,false,1957,gutenberg,https://www.gutenberg.org/ebooks/50290,en,publication year via Open Library (earliest edition found; not independently verified)
the-three-musketeers__dumas-alexandre__unk,The three musketeers,"Dumas, Alexandre",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/1257,en,"Open Library match discarded: returned 1800, which predates author's birth year (1802) -- likely a mismatched search result; needs manual research; 1 additional co-author(s) not recorded, primary author only"
the-mysteries-of-london-v-4-4__reynolds-george-w-m-george-william-macarthur__unk,"The Mysteries of London, v. 4/4","Reynolds, George W. M. (George William MacArthur)",1879,false,,gutenberg,https://www.gutenberg.org/ebooks/51649,en,publication year not found via Open Library; needs manual research
one-wonderful-night-a-romance-of-new-york__tracy-louis__1912,One Wonderful Night: A Romance of New York,"Tracy, Louis",1928,false,1912,gutenberg,https://www.gutenberg.org/ebooks/19707,en,publication year via Open Library (earliest edition found; not independently verified)
gulliver-s-travels-into-several-remote-nations-of-the-world__swift-jonathan__unk,Gulliver's Travels into Several Remote Nations of the World,"Swift, Jonathan",1745,false,,gutenberg,https://www.gutenberg.org/ebooks/829,en,"Open Library match discarded: returned 1759, which is more than 5 years after author's death (1745) -- likely an indexed reprint rather than the original edition; needs manual research"
supermind__garrett-randall__unk,Supermind,"Garrett, Randall",1987,false,,gutenberg,https://www.gutenberg.org/ebooks/22342,en,"Open Library match discarded: returned 2007, which is more than 5 years after author's death (1987) -- likely an indexed reprint rather than the original edition; needs manual research; 1 additional co-author(s) not recorded, primary author only"
minute-mysteries-detectograms__ripley-h-a-harold-austin__1932,Minute Mysteries [Detectograms],"Ripley, H. A. (Harold Austin)",,false,1932,gutenberg,https://www.gutenberg.org/ebooks/50603,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
twenty-thousand-leagues-under-the-sea__verne-jules__1875,Twenty Thousand Leagues under the Sea,"Verne, Jules",1905,false,1875,gutenberg,https://www.gutenberg.org/ebooks/164,en,publication year via Open Library (earliest edition found; not independently verified)
a-case-in-camera__onions-oliver__1920,A Case in Camera,"Onions, Oliver",1961,false,1920,gutenberg,https://www.gutenberg.org/ebooks/43063,en,publication year via Open Library (earliest edition found; not independently verified)
the-jungle-book__kipling-rudyard__1887,The Jungle Book,"Kipling, Rudyard",1936,false,1887,gutenberg,https://www.gutenberg.org/ebooks/236,en,publication year via Open Library (earliest edition found; not independently verified)
some-jewish-witnesses-for-christ__bernstein-aaron__1909,Some Jewish Witnesses For Christ,"Bernstein, Aaron",1912,false,1909,gutenberg,https://www.gutenberg.org/ebooks/37734,en,publication year via Open Library (earliest edition found; not independently verified)
the-colors-of-space__bradley-marion-zimmer__1963,The Colors of Space,"Bradley, Marion Zimmer",1999,false,1963,gutenberg,https://www.gutenberg.org/ebooks/20796,en,publication year via Open Library (earliest edition found; not independently verified)
golden-days-for-boys-and-girls-vol-xii-jan-3-1891__various__unk,"Golden Days for Boys and Girls, Vol. XII, Jan. 3, 1891",Various,,false,,gutenberg,https://www.gutenberg.org/ebooks/17199,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
a-martian-odyssey__weinbaum-stanley-g-stanley-grauman__unk,A Martian Odyssey,"Weinbaum, Stanley G. (Stanley Grauman)",1935,false,,gutenberg,https://www.gutenberg.org/ebooks/23731,en,"Open Library match discarded: returned 1949, which is more than 5 years after author's death (1935) -- likely an indexed reprint rather than the original edition; needs manual research"
triplanetary__smith-e-e-edward-elmer__1948,Triplanetary,"Smith, E. E. (Edward Elmer)",1965,false,1948,gutenberg,https://www.gutenberg.org/ebooks/20782,en,publication year via Open Library (earliest edition found; not independently verified)
emily-bronte__robinson-a-mary-f-agnes-mary-frances__1883,Emily Brontë,"Robinson, A. Mary F. (Agnes Mary Frances)",1944,false,1883,gutenberg,https://www.gutenberg.org/ebooks/25789,en,publication year via Open Library (earliest edition found; not independently verified)
the-revolt-on-venus__rockwell-carey__1954,The Revolt on Venus,"Rockwell, Carey",,false,1954,gutenberg,https://www.gutenberg.org/ebooks/19027,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
the-battle-of-the-strong-a-romance-of-two-kingdoms-volume-6__parker-gilbert__unk,The Battle of the Strong: A Romance of Two Kingdoms — Volume 6,"Parker, Gilbert",1932,false,,gutenberg,https://www.gutenberg.org/ebooks/6235,en,"Open Library match discarded: returned 2011, which is more than 5 years after author's death (1932) -- likely an indexed reprint rather than the original edition; needs manual research"
kidnapped__stevenson-robert-louis__unk,Kidnapped,"Stevenson, Robert Louis",1894,false,,gutenberg,https://www.gutenberg.org/ebooks/421,en,"Open Library match discarded: returned 1659, which predates author's birth year (1850) -- likely a mismatched search result; needs manual research"
the-air-pirate__thorne-guy__1920,The Air Pirate,"Thorne, Guy",1923,false,1920,gutenberg,https://www.gutenberg.org/ebooks/40361,en,publication year via Open Library (earliest edition found; not independently verified)
the-call-of-the-wild__london-jack__1903,The call of the wild,"London, Jack",1916,false,1903,gutenberg,https://www.gutenberg.org/ebooks/215,en,publication year via Open Library (earliest edition found; not independently verified)
the-love-letters-of-henry-viii-to-anne-boleyn-with-notes__henry-viii-king-of-england__unk,The Love Letters of Henry VIII to Anne Boleyn; With Notes,"Henry VIII, King of England",1547,false,,gutenberg,https://www.gutenberg.org/ebooks/32155,en,"Open Library match discarded: returned 1906, which is more than 5 years after author's death (1547) -- likely an indexed reprint rather than the original edition; needs manual research"
a-journey-into-the-interior-of-the-earth__verne-jules__unk,A Journey into the Interior of the Earth,"Verne, Jules",1905,false,,gutenberg,https://www.gutenberg.org/ebooks/3748,en,"Open Library match discarded: returned 2014, which is more than 5 years after author's death (1905) -- likely an indexed reprint rather than the original edition; needs manual research"
personal-memoirs-of-u-s-grant-complete__grant-ulysses-s-ulysses-simpson__unk,"Personal Memoirs of U. S. Grant, Complete","Grant, Ulysses S. (Ulysses Simpson)",1885,false,,gutenberg,https://www.gutenberg.org/ebooks/4367,en,publication year not found via Open Library; needs manual research
moods__alcott-louisa-may__1864,Moods,"Alcott, Louisa May",1888,false,1864,gutenberg,https://www.gutenberg.org/ebooks/28203,en,publication year via Open Library (earliest edition found; not independently verified)
memoirs-of-the-author-of-a-vindication-of-the-rights-of-woman__godwin-william__1798,Memoirs of the Author of a Vindication of the Rights of Woman,"Godwin, William",1836,false,1798,gutenberg,https://www.gutenberg.org/ebooks/16199,en,publication year via Open Library (earliest edition found; not independently verified)
plutarch-s-morals__plutarch__unk,Plutarch's Morals,Plutarch,119,false,,gutenberg,https://www.gutenberg.org/ebooks/23639,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-railway-children__nesbit-e-edith__unk,The Railway Children,"Nesbit, E. (Edith)",1924,false,,gutenberg,https://www.gutenberg.org/ebooks/1874,en,publication year not found via Open Library; needs manual research
wizard__janifer-laurence-m__1985,Wizard,"Janifer, Laurence M.",2002,false,1985,gutenberg,https://www.gutenberg.org/ebooks/24375,en,publication year via Open Library (earliest edition found; not independently verified)
the-life-and-adventures-of-robinson-crusoe__defoe-daniel__1719,The Life and Adventures of Robinson Crusoe,"Defoe, Daniel",1731,false,1719,gutenberg,https://www.gutenberg.org/ebooks/521,en,publication year via Open Library (earliest edition found; not independently verified)
the-gay-adventure-a-romance__bird-richard__unk,The Gay Adventure: A Romance,"Bird, Richard",1965,false,,gutenberg,https://www.gutenberg.org/ebooks/33823,en,publication year not found via Open Library; needs manual research
anabasis__xenophon__unk,Anabasis,Xenophon,-355,false,,gutenberg,https://www.gutenberg.org/ebooks/1170,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-belle-of-bowling-green__barr-amelia-e__1904,The Belle of Bowling Green,"Barr, Amelia E.",1919,false,1904,gutenberg,https://www.gutenberg.org/ebooks/76576,en,publication year via Open Library (earliest edition found; not independently verified)
helen-vardon-s-confession__freeman-r-austin-richard-austin__unk,Helen Vardon's confession,"Freeman, R. Austin (Richard Austin)",1943,false,,gutenberg,https://www.gutenberg.org/ebooks/76728,en,"Open Library match discarded: returned 2001, which is more than 5 years after author's death (1943) -- likely an indexed reprint rather than the original edition; needs manual research"
the-camp-fire-girls-solve-a-mystery-or-the-christmas-adventure-at-carver-house__frey-hildegard-g__unk,"The Camp Fire Girls Solve a Mystery; Or, The Christmas Adventure at Carver House","Frey, Hildegard G.",1957,false,,gutenberg,https://www.gutenberg.org/ebooks/38983,en,"Open Library match discarded: returned 2013, which is more than 5 years after author's death (1957) -- likely an indexed reprint rather than the original edition; needs manual research"
barry-locke-half-back__barbour-ralph-henry__1925,"Barry Locke, half-back","Barbour, Ralph Henry",1944,false,1925,gutenberg,https://www.gutenberg.org/ebooks/78118,en,publication year via Open Library (earliest edition found; not independently verified)
cynthia-s-chauffeur__tracy-louis__1910,Cynthia's Chauffeur,"Tracy, Louis",1928,false,1910,gutenberg,https://www.gutenberg.org/ebooks/31472,en,publication year via Open Library (earliest edition found; not independently verified)
the-crack-of-doom__cromie-robert__1895,The Crack of Doom,"Cromie, Robert",1907,false,1895,gutenberg,https://www.gutenberg.org/ebooks/26563,en,publication year via Open Library (earliest edition found; not independently verified)
dainty-s-cruel-rivals-or-the-fatal-birthday__miller-alex-mcveigh-mrs__unk,"Dainty's Cruel Rivals; Or, The Fatal Birthday","Miller, Alex. McVeigh, Mrs.",1937,false,,gutenberg,https://www.gutenberg.org/ebooks/31257,en,publication year not found via Open Library; needs manual research
the-silent-barrier__tracy-louis__1909,The Silent Barrier,"Tracy, Louis",1928,false,1909,gutenberg,https://www.gutenberg.org/ebooks/31635,en,publication year via Open Library (earliest edition found; not independently verified)
spoon-river-anthology__masters-edgar-lee__1914,Spoon River Anthology,"Masters, Edgar Lee",1950,false,1914,gutenberg,https://www.gutenberg.org/ebooks/26471,en,publication year via Open Library (earliest edition found; not independently verified)
the-prince-and-the-pauper__twain-mark__1881,The Prince and the Pauper,"Twain, Mark",1910,false,1881,gutenberg,https://www.gutenberg.org/ebooks/1837,en,publication year via Open Library (earliest edition found; not independently verified)
don-juan__byron-george-gordon-byron-baron__1800,Don Juan,"Byron, George Gordon Byron, Baron",1824,false,1800,gutenberg,https://www.gutenberg.org/ebooks/21700,en,publication year via Open Library (earliest edition found; not independently verified)
the-tale-of-peter-rabbit__potter-beatrix__1900,The Tale of Peter Rabbit,"Potter, Beatrix",1943,false,1900,gutenberg,https://www.gutenberg.org/ebooks/14838,en,publication year via Open Library (earliest edition found; not independently verified)
a-princess-of-mars__burroughs-edgar-rice__1912,A princess of Mars,"Burroughs, Edgar Rice",1950,false,1912,gutenberg,https://www.gutenberg.org/ebooks/62,en,publication year via Open Library (earliest edition found; not independently verified)
white-fang__london-jack__1905,White Fang,"London, Jack",1916,false,1905,gutenberg,https://www.gutenberg.org/ebooks/910,en,publication year via Open Library (earliest edition found; not independently verified)
harriet-martineau__miller-florence-fenwick__1884,Harriet Martineau,"Miller, Florence Fenwick",1936,false,1884,gutenberg,https://www.gutenberg.org/ebooks/36965,en,publication year via Open Library (earliest edition found; not independently verified)
the-mysterious-island__verne-jules__1875,The Mysterious Island,"Verne, Jules",1905,false,1875,gutenberg,https://www.gutenberg.org/ebooks/1268,en,publication year via Open Library (earliest edition found; not independently verified)
the-memoirs-of-the-conquistador-bernal-diaz-del-castillo-vol-1-of-2-written-by-himself-containing-a-true-and-full-account-of-the-discovery-and-conquest-of-mexico-and-new-spain__diaz-del-castillo-bernal__unk,"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2): Written by Himself Containing a True and Full Account of the Discovery and Conquest of Mexico and New Spain.","Díaz del Castillo, Bernal",1584,false,,gutenberg,https://www.gutenberg.org/ebooks/32474,en,publication year not found via Open Library; needs manual research
the-kama-sutra-of-vatsyayana-translated-from-the-sanscrit-in-seven-parts-with-preface-introduction-and-concluding-remarks__vatsyayana__unk,"The Kama Sutra of Vatsyayana: Translated From the Sanscrit in Seven Parts With Preface, Introduction and Concluding Remarks",Vatsyayana,,false,,gutenberg,https://www.gutenberg.org/ebooks/27827,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
chaucer-s-works-volume-2-boethius-and-troilus__chaucer-geoffrey__unk,"Chaucer's Works, Volume 2 — Boethius and Troilus","Chaucer, Geoffrey",1400,false,,gutenberg,https://www.gutenberg.org/ebooks/44833,en,publication year not found via Open Library; needs manual research
cruel-as-the-grave__southworth-emma-dorothy-eliza-nevitte__unk,Cruel as the grave,"Southworth, Emma Dorothy Eliza Nevitte",1899,false,,gutenberg,https://www.gutenberg.org/ebooks/23789,en,"Open Library match discarded: returned 1800, which predates author's birth year (1819) -- likely a mismatched search result; needs manual research"
quintus-claudius-a-romance-of-imperial-rome-volume-1__eckstein-ernst__unk,Quintus Claudius: A Romance of Imperial Rome. Volume 1,"Eckstein, Ernst",1900,false,,gutenberg,https://www.gutenberg.org/ebooks/47221,en,publication year not found via Open Library; needs manual research
the-last-of-the-mohicans-a-narrative-of-1757__cooper-james-fenimore__1800,The Last of the Mohicans; A narrative of 1757,"Cooper, James Fenimore",1851,false,1800,gutenberg,https://www.gutenberg.org/ebooks/940,en,publication year via Open Library (earliest edition found; not independently verified)
aladdin-co-a-romance-of-yankee-magic__quick-herbert__unk,Aladdin & Co.: A Romance of Yankee Magic,"Quick, Herbert",1925,false,,gutenberg,https://www.gutenberg.org/ebooks/23745,en,publication year not found via Open Library; needs manual research
mademoiselle-de-maupin-volume-1-of-2__gautier-theophile__unk,"Mademoiselle de Maupin, Volume 1 (of 2)","Gautier, Théophile",1872,false,,gutenberg,https://www.gutenberg.org/ebooks/48893,en,publication year not found via Open Library; needs manual research
the-girl-philippa__chambers-robert-w-robert-william__1916,The Girl Philippa,"Chambers, Robert W. (Robert William)",1933,false,1916,gutenberg,https://www.gutenberg.org/ebooks/52404,en,publication year via Open Library (earliest edition found; not independently verified)
the-lost-world__doyle-arthur-conan__1900,The Lost World,"Doyle, Arthur Conan",1930,false,1900,gutenberg,https://www.gutenberg.org/ebooks/139,en,publication year via Open Library (earliest edition found; not independently verified)
thoughts-of-marcus-aurelius-antoninus__marcus-aurelius-emperor-of-rome__unk,Thoughts of Marcus Aurelius Antoninus,"Marcus Aurelius, Emperor of Rome",180,false,,gutenberg,https://www.gutenberg.org/ebooks/15877,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
aesop-s-fables-a-new-translation__aesop__1708,Aesop's Fables; a new translation,Aesop,,false,1708,gutenberg,https://www.gutenberg.org/ebooks/11339,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
the-secret-garden__burnett-frances-hodgson__1911,The Secret Garden,"Burnett, Frances Hodgson",1924,false,1911,gutenberg,https://www.gutenberg.org/ebooks/113,en,publication year via Open Library (earliest edition found; not independently verified)
shakespeare-s-family__stopes-c-c-charlotte-carmichael__1901,Shakespeare's family,"Stopes, C. C. (Charlotte Carmichael)",1929,false,1901,gutenberg,https://www.gutenberg.org/ebooks/26315,en,publication year via Open Library (earliest edition found; not independently verified)
the-legend-of-sleepy-hollow__irving-washington__1820,The Legend of Sleepy Hollow,"Irving, Washington",1859,false,1820,gutenberg,https://www.gutenberg.org/ebooks/41,en,publication year via Open Library (earliest edition found; not independently verified)
the-chessmen-of-mars__burroughs-edgar-rice__1922,The Chessmen of Mars,"Burroughs, Edgar Rice",1950,false,1922,gutenberg,https://www.gutenberg.org/ebooks/1153,en,publication year via Open Library (earliest edition found; not independently verified)
a-connecticut-yankee-in-king-arthur-s-court__twain-mark__1889,A Connecticut Yankee in King Arthur's Court,"Twain, Mark",1910,false,1889,gutenberg,https://www.gutenberg.org/ebooks/86,en,publication year via Open Library (earliest edition found; not independently verified)
spenser-s-the-faerie-queene-book-i__spenser-edmund__unk,"Spenser's The Faerie Queene, Book I","Spenser, Edmund",1599,false,,gutenberg,https://www.gutenberg.org/ebooks/15272,en,"Open Library match discarded: returned 1867, which is more than 5 years after author's death (1599) -- likely an indexed reprint rather than the original edition; needs manual research"
david-copperfield__dickens-charles__unk,David Copperfield,"Dickens, Charles",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/766,en,"Open Library match discarded: returned 1800, which predates author's birth year (1812) -- likely a mismatched search result; needs manual research"
the-decameron-of-giovanni-boccaccio__boccaccio-giovanni__unk,The Decameron of Giovanni Boccaccio,"Boccaccio, Giovanni",1375,false,,gutenberg,https://www.gutenberg.org/ebooks/23700,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-gods-of-mars__burroughs-edgar-rice__1918,The gods of Mars,"Burroughs, Edgar Rice",1950,false,1918,gutenberg,https://www.gutenberg.org/ebooks/64,en,publication year via Open Library (earliest edition found; not independently verified)
the-consolation-of-philosophy__boethius__unk,The Consolation of Philosophy,Boethius,524,false,,gutenberg,https://www.gutenberg.org/ebooks/14328,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
le-morte-d-arthur-volume-1__malory-thomas-sir__unk,Le Morte d'Arthur: Volume 1,"Malory, Thomas, Sir",1471,false,,gutenberg,https://www.gutenberg.org/ebooks/1251,en,"Open Library match discarded: returned 1916, which is more than 5 years after author's death (1471) -- likely an indexed reprint rather than the original edition; needs manual research"
the-warlord-of-mars__burroughs-edgar-rice__1914,The warlord of Mars,"Burroughs, Edgar Rice",1950,false,1914,gutenberg,https://www.gutenberg.org/ebooks/68,en,publication year via Open Library (earliest edition found; not independently verified)
off-on-a-comet-a-journey-through-planetary-space__verne-jules__unk,Off on a Comet! a Journey through Planetary Space,"Verne, Jules",1905,false,,gutenberg,https://www.gutenberg.org/ebooks/1353,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1905) -- likely an indexed reprint rather than the original edition; needs manual research"
the-passionate-friends__wells-h-g-herbert-george__1910,The Passionate Friends,"Wells, H. G. (Herbert George)",1946,false,1910,gutenberg,https://www.gutenberg.org/ebooks/30340,en,publication year via Open Library (earliest edition found; not independently verified)
peter-the-brazen-a-mystery-story-of-modern-china__worts-george-f-george-frank__2013,Peter the Brazen: A Mystery Story of Modern China,"Worts, George F. (George Frank)",,false,2013,gutenberg,https://www.gutenberg.org/ebooks/28780,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
ulysses__joyce-james__1914,Ulysses,"Joyce, James",1941,false,1914,gutenberg,https://www.gutenberg.org/ebooks/4300,en,publication year via Open Library (earliest edition found; not independently verified)
cicero-s-tusculan-disputations-also-treatises-on-the-nature-of-the-gods-and-on-the-commonwealth__cicero-marcus-tullius__unk,"Cicero's Tusculan Disputations: Also, Treatises On The Nature Of The Gods, And On The Commonwealth","Cicero, Marcus Tullius",-43,false,,gutenberg,https://www.gutenberg.org/ebooks/14988,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-shunned-house__lovecraft-h-p-howard-phillips__1928,The Shunned House,"Lovecraft, H. P. (Howard Phillips)",1937,false,1928,gutenberg,https://www.gutenberg.org/ebooks/31469,en,publication year via Open Library (earliest edition found; not independently verified)
the-letters-of-queen-victoria-vol-1-1837-1843-b-a-selection-from-her-majesty-s-correspondence-between-the-years-1837-and-1861__victoria-queen-of-great-britain__unk,"The letters of Queen Victoria, vol. 1, 1837-1843 : $b A selection from Her Majesty's correspondence between the years 1837 and 1861.","Victoria, Queen of Great Britain",1901,false,,gutenberg,https://www.gutenberg.org/ebooks/20023,en,publication year not found via Open Library; needs manual research
the-red-seal__lincoln-natalie-sumner__1920,The Red Seal,"Lincoln, Natalie Sumner",1935,false,1920,gutenberg,https://www.gutenberg.org/ebooks/1747,en,publication year via Open Library (earliest edition found; not independently verified)
the-history-of-don-quixote-volume-1-complete__cervantes-saavedra-miguel-de__unk,"The History of Don Quixote, Volume 1, Complete","Cervantes Saavedra, Miguel de",1616,false,,gutenberg,https://www.gutenberg.org/ebooks/5921,en,publication year not found via Open Library; needs manual research
the-works-of-robert-louis-stevenson-swanston-edition-vol-20__stevenson-robert-louis__unk,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 20","Stevenson, Robert Louis",1894,false,,gutenberg,https://www.gutenberg.org/ebooks/30849,en,publication year not found via Open Library; needs manual research
the-land-that-time-forgot__burroughs-edgar-rice__1918,The Land That Time Forgot,"Burroughs, Edgar Rice",1950,false,1918,gutenberg,https://www.gutenberg.org/ebooks/551,en,publication year via Open Library (earliest edition found; not independently verified)
the-lost-continent__burroughs-edgar-rice__1916,The Lost Continent,"Burroughs, Edgar Rice",1950,false,1916,gutenberg,https://www.gutenberg.org/ebooks/149,en,publication year via Open Library (earliest edition found; not independently verified)
occasion-for-disaster__garrett-randall__unk,Occasion ... for Disaster,"Garrett, Randall",1987,false,,gutenberg,https://www.gutenberg.org/ebooks/30434,en,"Open Library match discarded: returned 2014, which is more than 5 years after author's death (1987) -- likely an indexed reprint rather than the original edition; needs manual research; 1 additional co-author(s) not recorded, primary author only"
symposium__plato__unk,Symposium,Plato,-348,false,,gutenberg,https://www.gutenberg.org/ebooks/1600,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
lives-of-fair-and-gallant-ladies-vol-1__brantome-pierre-de-bourdeille__unk,Lives of Fair and Gallant Ladies. Vol 1,"Brantôme, Pierre de Bourdeille",1614,false,,gutenberg,https://www.gutenberg.org/ebooks/67025,en,publication year not found via Open Library; needs manual research
plutarch-s-lives-volume-3-of-4__plutarch__unk,"Plutarch's Lives, Volume 3 (of 4)",Plutarch,119,false,,gutenberg,https://www.gutenberg.org/ebooks/14140,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
